,Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,clean_comments
58,58,Hi Tina I love these SQL Sundays I sent you a message on LinkedIn about a SQL problem I was stuck on if you don't mind looking at it ,UgzkeqvQuYwDveBTSkp4AaABAg,http://www.youtube.com/channel/UCd_uNTL_XMqdHsZp0OWQn7w,Emily Kuo,1,0,2020-11-10 23:33:24+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-11-10,hi tina love sql sunday sent message linkedin sql problem stuck mind looking
59,59,I stumbled on your video via LinkedIn also sent you an invite I recently graduated my bachelor in Data Science and also opted for a Master in Computer Science so I could relate to you I m however very worried how my career will look like after and what I will be capable of I will for sure check out your other videos ,Ugy3rcbuDFi_KnslFrR4AaABAg,http://www.youtube.com/channel/UCchgbNAIMQiyNaIswcWAFEw,Flora,1,0,2020-11-10 20:20:55+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-10,stumbled video via linkedin also sent invite recently graduated bachelor data science also opted master computer science could relate however worried career look like capable sure check video
60,60,This is so helpful Tina Thank you so much 3,Ugz2-BdedHYx88AW5Kp4AaABAg,http://www.youtube.com/channel/UC0JogOxwwRQmDQC_1PrkY7A,Thùy Trang Dương,1,0,2020-11-10 17:57:42+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-10,helpful tina thank much 3
61,61,Thank you for the great content I am currently undergoing the recruiting process for a Data Science internship with FAANG How much more or less challenging is the internship interview process compared to a full time Data Scientist position ,UgwcqxBtqjTxMEUw4il4AaABAg,http://www.youtube.com/channel/UCgVLAdrWcFkPVzdSbTtD_rg,Loubriel Ledesma,1,0,2020-11-10 15:21:21+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-11-10,thank great content currently undergoing recruiting process data science internship faang much le challenging internship interview process compared full time data scientist position
62,62,Hey Tina great stuff So right now I'm working on my bachelor's degree in CS When I get to Uni i plan on Minoring in DS They got me learning Java but I'd prefer to learn python just because it's much more fun Should I focus on Java for school Or should I focus on python because I enjoy it more btw I plan on being a data scientist ,Ugyfq7gQzOKVXwd3n-B4AaABAg,http://www.youtube.com/channel/UCqIi15pT7ziweQv8oacMHcg,J C,1,0,2020-11-10 07:27:37+00:00,vx-x-yXXE9I,1,The data science resume that got me my FAANG job (entry level data scientist),2020-11-10,hey tina great stuff right i'm working bachelor's degree c get uni plan minoring d got learning java i'd prefer learn python much fun focus java school focus python enjoy btw plan data scientist
63,63,I work as a research assistant at an University Frankly speaking its not adding value to job search Is it good idea to quit and then search for a job or stay here and find one Thanks in advance,UgyfpMW8G-T3QnQr9Nl4AaABAg,http://www.youtube.com/channel/UCcdHA9q12vw_BQv4Wm3C2vw,Anunayana,1,0,2020-11-10 03:23:05+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-11-10,work research assistant university frankly speaking adding value job search good idea quit search job stay find one thanks advance
64,64,This is an amazing video I have a Computer science Honor degree and currently involved in a master of DataScience in Canada Could we maybe have a connection on LinkedIn So appreciate ,UgxpBUBpnWwEnwhRSUh4AaABAg,http://www.youtube.com/channel/UC-beGUVvFxaf0cjzPzbdjJA,Yong Yu,1,0,2020-11-09 21:13:35+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-11-09,amazing video computer science honor degree currently involved master datascience canada could maybe connection linkedin appreciate
65,65,Hey I am also trying to change my career track I am an undergraduate student in Electrical and Electronic engineering And working as a data analyst in a game dev company I want to participate in masters program in CS data science abroad But the biggest difficulty I will face is my financial condition Can i get any scholarship in my masters program in US Canadian Universities ,UgwnEGh7Jx71xTwioYJ4AaABAg,http://www.youtube.com/channel/UCPtRwUhWkr6L-zgsWZCcF4A,Tawheed Rony,2,0,2020-11-09 09:29:29+00:00,C8iL4V-y1Qs,2,How I chose my masters degree (as an international student),2020-11-09,hey also trying change career track undergraduate student electrical electronic engineering working data analyst game dev company want participate master program c data science abroad biggest difficulty face financial condition get scholarship master program u canadian university
66,66,I have a deadline to submit my project at college can you give me some Data science project idea I'm a noob but wanna learn and do it,Ugxocfz_bglL4b5IKrZ4AaABAg,http://www.youtube.com/channel/UC9Zz69NAiRyld1jtDpgAKvA,Divyanshu Srivastava,2,0,2020-11-09 04:31:32+00:00,C8iL4V-y1Qs,2,How I chose my masters degree (as an international student),2020-11-09,deadline submit project college give data science project idea i'm noob wanna learn
67,67,Thank you so much for your help I was telling my friend that I need to learn sql so these videos do help,UgwhXsv8NZrPAMAUn4N4AaABAg,http://www.youtube.com/channel/UCZbG8R6NUapOjig-vWPCEKQ,Ralenes World,1,0,2020-11-09 03:05:51+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-11-09,thank much help telling friend need learn sql video help
68,68,Do you think certificate can make up the lack of degree on a resume ,UgyZdm1dBlXPLJyAF2x4AaABAg,http://www.youtube.com/channel/UCZbG8R6NUapOjig-vWPCEKQ,Ralenes World,1,0,2020-11-09 03:03:51+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-11-09,think certificate make lack degree resume
69,69,How do you afford a Master's degree tuition Did you get a loan have a graduate assistantship or have you negotiated some sort of sponsorship ,UgzU9QnQ3pvT77rRsRt4AaABAg,http://www.youtube.com/channel/UCC2mDDn83XirFDUrd0A6dbQ,Yevgeniy B.,2,0,2020-11-09 00:08:16+00:00,C8iL4V-y1Qs,2,How I chose my masters degree (as an international student),2020-11-09,afford master's degree tuition get loan graduate assistantship negotiated sort sponsorship
70,70,Your intros really get me every time D You never know what's coming but you know it's going to be funny D I also thought a lot about advanced degrees even though I just started undergrad 6 months ago xD and general degrees really are the better choice in most cases Awesome content as usual ,Ugw9yVR9nxcqdYF_c2J4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,1,0,2020-11-08 20:43:37+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08,intro really get every time never know what's coming know going funny also thought lot advanced degree even though started undergrad 6 month ago xd general degree really better choice case awesome content usual
71,71,Nice videos Stratascratch is a nice place to practice queries ,UgzSvvotpAv2hjYfQ8p4AaABAg,http://www.youtube.com/channel/UCPGyi9AD_eCMf40YgOE1yjQ,kumar910,1,0,2020-11-08 20:39:29+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-11-08,nice video stratascratch nice place practice query
72,72,Hahaha I won't squash your roller skate dreams ,UgyOSFO4726M6cPFM0p4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,2,2020-11-08 20:09:32+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08,hahaha squash roller skate dream
73,73,Omg the intro,UgzBxWIYUDWl8LLBMc94AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,1,0,2020-11-08 20:06:47+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08,omg intro
74,74,If I tried the same move with rollersscates I'd end up in a fail compilation ,UgwiqP_PMDAJkhC4UnV4AaABAg,http://www.youtube.com/channel/UC69dahQsEtUWRhlQhRSvWqw,Michael,2,0,2020-11-08 19:25:14+00:00,C8iL4V-y1Qs,2,How I chose my masters degree (as an international student),2020-11-08,tried move rollersscates i'd end fail compilation
75,75,If I'm doing a Master's in CS SE would breaking into Data Science or Web Development UI UX be easier Also Grad School Name Georgia Tech vs Location San Jose State ,UgyJ5pJDwxBooUH95K14AaABAg,http://www.youtube.com/channel/UCnrZ7iWrUhdAPc77ZB_rekQ,Siddharth Malladi,2,1,2020-11-08 18:00:13+00:00,C8iL4V-y1Qs,2,How I chose my masters degree (as an international student),2020-11-08,i'm master's c se would breaking data science web development ui ux easier also grad school name georgia tech v location san jose state
76,76,You said International Student You have a superr American accent ,UgwkHsiwYmuIKZubAg54AaABAg,http://www.youtube.com/channel/UCnrZ7iWrUhdAPc77ZB_rekQ,Siddharth Malladi,1,1,2020-11-08 17:57:52+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08,said international student superr american accent
77,77,Wish I discovered this channel before starting grad school Ultimately I chose based on ROI but not prestige I'm still in the program and graduating in May so we'll see if the ROI is true and if I can get a decent job soon Hope you get the H1 B if you haven't already ,Ugwwmr58aoe5VuTZTSd4AaABAg,http://www.youtube.com/channel/UCimQRopLmGgrrK9UVRLSObQ,PuzzledOut,3,1,2020-11-08 16:46:56+00:00,C8iL4V-y1Qs,3,How I chose my masters degree (as an international student),2020-11-08,wish discovered channel starting grad school ultimately chose based roi prestige i'm still program graduating may we'll see roi true get decent job soon hope get h1 b already
78,78,Hi Tina I am currently making the switch from HR Consultant to HR Analist Structuring the approach of a problem by writing down the query steps before you write and validate the actual query itself wow This was the key take away for me Putting yourself through those steps first not only shows you know what your doing for the interviewer More importantly it helps and checks your implementational knowledge Thanks for sharing this this video just blew my mind ,Ugw868Y33BdrGq_18A54AaABAg,http://www.youtube.com/channel/UCmpcCPDhE005AR-D35XcrQQ,Joram Hofman,2,0,2020-11-08 16:10:26+00:00,vaD3ZFFNwhM,2,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-11-08,hi tina currently making switch hr consultant hr analist structuring approach problem writing query step write validate actual query wow key take away putting step first show know interviewer importantly help check implementational knowledge thanks sharing video blew mind
79,79,Hi Tina would you be interested in making a video on how you designed your resume and how you checked whether it was ATS friendly Cool content btw ,UgzUxLq_POIYe14ETBJ4AaABAg,http://www.youtube.com/channel/UCR0jeIjJuZpCjOdx6Ar0m8w,SuperLOLABC,1,1,2020-11-08 16:02:21+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08,hi tina would interested making video designed resume checked whether at friendly cool content btw
80,80,Yay sql sundays Nice video as always ,Ugwfjp4l35TCaQkrgwd4AaABAg,http://www.youtube.com/channel/UCk-eRcXRqINO6VozSwN7Lag,JL,1,1,2020-11-08 15:56:46+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08,yay sql sunday nice video always
81,81,Groovy roller intro Love the deep dive into programs like Duke's 1 year masters Could we see more roller tricks ,UgyJoxSyCWaveBQ2X9d4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,2,2020-11-08 15:49:13+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08,groovy roller intro love deep dive program like duke's 1 year master could see roller trick
82,82,Hi amazing video thanks alot it's very informative I have one question to be a data scientist is it required to go college and have a masters or PhD Or will a online course certificate would be fine I'm actually a mechanical engineer,UgzR0OJHvw36v_uHy1Z4AaABAg,http://www.youtube.com/channel/UC2f8PRBnm9MZJI2cJhA69UQ,allan mathews,1,2,2020-11-08 15:47:04+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08,hi amazing video thanks alot informative one question data scientist required go college master phd online course certificate would fine i'm actually mechanical engineer
83,83,I'm unsure about my answer and I can't try it out because the question doesn't appear to be on stratascratch anymore I came up with the exact same CTE as you but filtered using a self join rather than the WHERE clause SELECT date pc dl npc dl FROM all dl agg a JOIN all dl agg b ON a date b date and a npc dl b pc dl ORDER BY date Yours is obviously more straightforward and I don't know why I went straight to a self join but still curious about whether it would work ,UgzjBZMZcWh5QTDEi754AaABAg,http://www.youtube.com/channel/UCz_caAhSY9Lwo3GOvL9zNbw,pauls60r,1,0,2020-11-08 01:47:35+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-11-08,i'm unsure answer can't try question appear stratascratch anymore came exact cte filtered using self join rather clause select date pc dl npc dl dl agg join dl agg b date b date npc dl b pc dl order date obviously straightforward know went straight self join still curious whether would work
